0.34,27.00
0.35,27.00
0.37,28.00
0.39,28.00
0.41,28.00
0.42,29.00
0.44,29.00
0.46,30.00
0.47,30.00
0.50,31.00
0.51,31.00
0.53,31.00
0.56,32.00
0.57,32.00
0.59,32.00
0.61,33.00
0.62,33.00
0.64,33.00
0.66,34.00
0.67,34.00
0.69,35.00
0.71,35.00
0.73,36.00
0.75,36.00
0.76,36.00
0.77,36.00
0.81,37.00
0.83,38.00
0.85,38.00
0.88,39.00
0.89,39.00
0.91,40.00
0.94,40.00
0.96,41.00
0.98,41.00
1.01,42.00
1.03,42.00
1.05,43.00
1.08,43.00
1.09,43.00
1.11,44.00
1.14,45.00
1.15,45.00
1.18,46.00
1.20,46.00
1.22,46.00
1.25,47.00
1.28,48.00
1.30,48.00
1.33,49.00
1.35,49.00
1.38,50.00
1.42,51.00
1.44,51.00
1.47,52.00
1.50,53.00
1.52,53.00
1.57,54.00
1.60,55.00
1.62,55.00
1.66,56.00
1.69,57.00
1.73,57.00
1.76,58.00
1.78,59.00
1.81,59.00
1.85,60.00
1.87,61.00
1.89,61.00
1.93,62.00
1.95,62.00
1.97,63.00
2.01,64.00
2.01,64.00
2.05,65.00
2.08,65.00
2.08,65.00
2.12,66.00
2.14,66.00
2.14,67.00
2.18,67.00
2.19,68.00
2.20,68.00
2.24,69.00
2.24,69.00
2.25,69.00
2.28,70.00
2.28,70.00
2.30,70.00
2.32,71.00
2.33,71.00
2.35,71.00
2.37,72.00
2.39,72.00
2.41,73.00
2.42,73.00
2.43,73.00
2.46,74.00
2.47,74.00
2.47,74.00
2.50,74.00
2.51,75.00
2.51,75.00
2.55,76.00
2.55,76.00
2.57,76.00
2.59,76.00
2.59,76.00
2.61,77.00
2.63,77.00
2.62,77.00
2.65,78.00
2.66,78.00
2.67,78.00
2.69,79.00
2.71,79.00
2.72,79.00
2.74,80.00
2.75,80.00
2.76,80.00
2.79,81.00
2.79,81.00
2.80,81.00
2.83,82.00
2.83,82.00
2.85,82.00
2.85,82.00
2.86,82.00
2.89,83.00
2.90,83.00
2.91,84.00
2.94,84.00
2.94,84.00
2.95,84.00
2.98,85.00
2.99,85.00
2.99,85.00
3.02,86.00
3.02,86.00
3.04,86.00
3.06,87.00
3.06,87.00
3.07,87.00
3.10,88.00
3.09,88.00
3.13,88.00
3.15,89.00
3.15,89.00
3.18,89.00
3.18,89.00
3.19,90.00
3.21,90.00
3.21,90.00
3.23,90.00
3.25,91.00
3.26,91.00
3.26,91.00
3.28,92.00
3.29,92.00
3.31,92.00
3.33,93.00
3.33,93.00
3.35,93.00
3.37,94.00
3.38,94.00
3.40,94.00
3.41,95.00
3.43,95.00
3.45,95.00
3.46,96.00
3.48,96.00
3.50,96.00
3.50,97.00
3.52,97.00
3.54,97.00
3.54,97.00
3.57,98.00
3.59,99.00
3.59,99.00
3.62,99.00
3.63,99.00
3.64,100.00
3.65,100.00
3.67,100.00
3.70,101.00
3.71,101.00
3.73,102.00
3.74,102.00
3.75,102.00
3.76,102.00
3.77,102.00
3.79,103.00
3.80,103.00
3.82,104.00
3.84,104.00
3.85,104.00
3.87,105.00
3.88,105.00
3.89,105.00
3.91,105.00
3.92,106.00
3.93,106.00
3.95,106.00
3.96,107.00
3.98,107.00
3.98,107.00
3.99,107.00
4.00,107.00
4.01,108.00
4.02,108.00
4.03,108.00
4.05,109.00
4.06,109.00
4.07,109.00
4.08,109.00
4.09,109.00
4.09,110.00
4.10,110.00
4.11,110.00
4.12,110.00
4.13,110.00
4.14,111.00
4.15,111.00
4.16,111.00
4.16,111.00
4.17,111.00
4.18,112.00
4.19,112.00
4.21,112.00
4.22,112.00
4.23,113.00
4.24,113.00
4.25,113.00
4.26,113.00
4.26,113.00
4.27,113.00
4.28,114.00
4.29,114.00
4.30,114.00
4.31,114.00
4.32,114.00
4.32,114.00
4.33,115.00
4.33,115.00
4.34,115.00
4.35,115.00
4.36,115.00
4.36,116.00
4.37,116.00
4.37,116.00
4.38,116.00
4.38,116.00
4.38,116.00
4.39,116.00
4.40,116.00
4.40,116.00
4.41,117.00
4.42,117.00
4.42,117.00
4.42,117.00
4.42,117.00
4.43,117.00
4.43,117.00
4.44,117.00
4.45,117.00
4.46,118.00
4.46,118.00
4.46,118.00
4.46,118.00
4.47,118.00
4.47,118.00
4.48,118.00
4.49,118.00
4.50,118.00
4.50,119.00
4.51,119.00
4.51,119.00
4.51,119.00
4.52,119.00
4.52,119.00
4.52,119.00
4.53,119.00
4.54,119.00
4.54,119.00
4.55,120.00
4.55,120.00
4.56,120.00
4.56,120.00
4.56,120.00
4.57,120.00
4.57,120.00
4.58,120.00
4.58,120.00
4.58,120.00
4.59,121.00
4.59,121.00
4.60,121.00
4.60,121.00
4.61,121.00
4.62,121.00
4.62,121.00
4.63,121.00
4.63,121.00
4.63,121.00
4.64,122.00
4.64,122.00
4.65,122.00
4.65,122.00
4.65,122.00
4.66,122.00
4.67,122.00
4.67,122.00
4.68,122.00
4.68,123.00
4.68,123.00
4.69,123.00
4.69,123.00
4.70,123.00
4.70,123.00
4.71,123.00
4.72,123.00
4.72,123.00
4.72,123.00
4.73,124.00
4.73,124.00
4.74,124.00
4.74,124.00
4.75,124.00
4.75,124.00
4.75,124.00
4.76,124.00
4.77,124.00
4.77,124.00
4.77,124.00
4.77,124.00
4.78,125.00
4.78,125.00
4.79,125.00
4.79,125.00
4.79,125.00
4.80,125.00
4.80,125.00
4.81,125.00
4.81,125.00
4.82,126.00
4.82,126.00
4.83,126.00
4.84,126.00
4.84,126.00
4.84,126.00
4.85,126.00
4.85,126.00
4.85,126.00
4.86,126.00
4.87,127.00
4.88,127.00
4.89,127.00
4.89,127.00
4.89,127.00
4.90,127.00
4.91,127.00
4.91,127.00
4.92,128.00
4.92,128.00
4.93,128.00
4.94,128.00
4.94,128.00
4.95,128.00
4.95,128.00
4.96,129.00
4.97,129.00
4.97,129.00
4.98,129.00
4.98,129.00
4.99,129.00
5.00,129.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
5.00,130.00
4.98,129.00
4.94,128.00
4.91,128.00
4.88,127.00
4.85,126.00
4.81,125.00
4.78,125.00
4.75,124.00
4.72,123.00
4.69,123.00
4.66,122.00
4.63,121.00
4.60,121.00
4.57,120.00
4.54,119.00
4.51,119.00
4.49,118.00
4.46,118.00
4.44,117.00
4.41,117.00
4.38,116.00
4.36,115.00
4.33,115.00
4.30,114.00
4.27,113.00
4.25,113.00
4.22,112.00
4.20,112.00
4.17,111.00
4.14,111.00
4.11,110.00
4.07,109.00
4.04,108.00
4.02,108.00
3.99,107.00
3.97,107.00
3.94,106.00
3.92,106.00
3.89,105.00
3.86,104.00
3.83,104.00
3.80,103.00
3.76,102.00
3.74,102.00
3.71,101.00
3.69,101.00
3.66,100.00
3.62,99.00
3.59,99.00
3.55,98.00
3.53,97.00
3.50,96.00
3.47,96.00
3.44,95.00
3.40,94.00
3.36,93.00
3.34,93.00
3.30,92.00
3.26,91.00
3.24,91.00
3.19,90.00
3.17,89.00
3.14,89.00
3.10,88.00
3.08,87.00
3.06,87.00
3.02,86.00
3.00,86.00
2.97,85.00
2.93,84.00
2.92,84.00
2.89,83.00
2.87,83.00
2.85,82.00
2.81,81.00
2.79,81.00
2.77,80.00
2.72,79.00
2.71,79.00
2.68,78.00
2.65,78.00
2.63,77.00
2.61,77.00
2.58,76.00
2.59,76.00
2.55,76.00
2.53,75.00
2.52,75.00
2.49,74.00
2.47,74.00
2.46,74.00
2.43,73.00
2.42,73.00
2.41,73.00
2.38,72.00
2.38,72.00
2.36,71.00
2.33,71.00
2.33,71.00
2.31,70.00
2.27,70.00
2.27,70.00
2.25,69.00
2.23,69.00
2.22,68.00
2.20,68.00
2.18,68.00
2.18,67.00
2.16,67.00
2.14,67.00
2.13,66.00
2.09,66.00
2.09,65.00
2.07,65.00
2.05,65.00
2.03,64.00
2.01,64.00
1.98,63.00
1.97,63.00
1.95,62.00
1.92,62.00
1.91,62.00
1.88,61.00
1.85,60.00
1.86,60.00
1.81,59.00
1.79,59.00
1.79,59.00
1.76,58.00
1.74,58.00
1.72,57.00
1.68,56.00
1.67,56.00
1.65,56.00
1.61,55.00
1.61,55.00
1.57,54.00
1.55,54.00
1.53,53.00
1.49,52.00
1.48,52.00
1.46,52.00
1.42,51.00
1.41,50.00
1.38,50.00
1.34,49.00
1.33,49.00
1.30,48.00
1.27,47.00
1.26,47.00
1.23,46.00
1.20,46.00
1.19,46.00
1.16,45.00
1.15,45.00
1.14,45.00
1.10,44.00
1.09,43.00
1.08,43.00
1.04,42.00
1.02,42.00
0.99,41.00
0.96,41.00
0.94,40.00
0.91,40.00
0.87,39.00
0.85,38.00
0.82,38.00
0.80,37.00
0.76,36.00
0.73,36.00
0.70,35.00
0.67,34.00
0.64,33.00
0.62,33.00
0.58,32.00
0.55,32.00
0.52,31.00
0.49,30.00
0.45,29.00
0.42,29.00
0.39,28.00
0.35,27.00
0.32,26.00
0.29,26.00
0.25,25.00
0.22,24.00
0.19,24.00
0.16,23.00
0.13,22.00
0.10,22.00
0.06,21.00
0.03,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
0.00,20.00
